label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
F,0.0,0.0,0.0,-0.2494456022977829,-0.02751706913113594,-0.09804105758666992,-0.49668022990226746,-0.13899600505828857,-0.18471558392047882,-0.6737597584724426,-0.23040595650672913,-0.2748037576675415,-0.7468400001525879,-0.41960975527763367,-0.3551323711872101,-0.4149213433265686,-0.7926921844482422,-0.08411191403865814,-0.6044518351554871,-0.9610486030578613,-0.2657790780067444,-0.6902332305908203,-0.7747819423675537,-0.41624578833580017,-0.7014206647872925,-0.5815793871879578,-0.4950352907180786,-0.28826895356178284,-0.9510237574577332,-0.11160076409578323,-0.4352497160434723,-1.353587031364441,-0.20751520991325378,-0.5244479775428772,-1.6089683771133423,-0.28295430541038513,-0.5984097123146057,-1.844448447227478,-0.33754977583885193,-0.12015102058649063,-0.985747754573822,-0.16687124967575073,-0.20097944140434265,-1.3899179697036743,-0.25743216276168823,-0.27116066217422485,-1.6601918935775757,-0.31988105177879333,-0.3591480851173401,-1.9026212692260742,-0.3616117537021637,0.06982672214508057,-0.907402753829956,-0.23292985558509827,0.11762039363384247,-1.2101107835769653,-0.2971061170101166,0.10545235872268677,-1.4235646724700928,-0.3147023022174835,0.05637889727950096,-1.616459846496582,-0.3236413598060608
F,0.0,0.0,0.0,-0.24597996473312378,-0.02908034808933735,-0.10379214584827423,-0.48976585268974304,-0.13863201439380646,-0.19390705227851868,-0.6644823551177979,-0.2299080491065979,-0.28720250725746155,-0.7364023923873901,-0.4192753732204437,-0.370949387550354,-0.40841150283813477,-0.7939571738243103,-0.08519809693098068,-0.596269965171814,-0.9621895551681519,-0.2683313190937042,-0.6807699203491211,-0.7744988799095154,-0.42099276185035706,-0.6918647289276123,-0.5810592770576477,-0.5013685822486877,-0.2800593078136444,-0.9535994529724121,-0.11052098870277405,-0.4263506233692169,-1.35492742061615,-0.2061311900615692,-0.516336977481842,-1.6081242561340332,-0.283529132604599,-0.591303825378418,-1.8448402881622314,-0.34010738134384155,-0.11013549566268921,-0.9893897175788879,-0.16437171399593353,-0.19238342344760895,-1.3918031454086304,-0.25409287214279175,-0.2610749900341034,-1.6588810682296753,-0.31723612546920776,-0.34734994173049927,-1.8989498615264893,-0.35998278856277466,0.08092138916254044,-0.9115232229232788,-0.22979426383972168,0.1264641433954239,-1.2107913494110107,-0.2932107746601105,0.11498101055622101,-1.4227253198623657,-0.3113219738006592,0.06712310016155243,-1.6147650480270386,-0.32101964950561523
F,0.0,0.0,0.0,-0.24639280140399933,-0.028921177610754967,-0.1058688685297966,-0.48719143867492676,-0.13130448758602142,-0.19811104238033295,-0.6580142974853516,-0.21612365543842316,-0.29414069652557373,-0.7287515997886658,-0.402573823928833,-0.3808022737503052,-0.4065695106983185,-0.7890637516975403,-0.08888663351535797,-0.5924152731895447,-0.9609748125076294,-0.2741836607456207,-0.676737368106842,-0.774552047252655,-0.4276922643184662,-0.6881301403045654,-0.5804646611213684,-0.507955014705658,-0.2768736779689789,-0.9541622996330261,-0.11364588141441345,-0.42225268483161926,-1.3587994575500488,-0.2094632387161255,-0.5101659297943115,-1.6125563383102417,-0.2872481346130371,-0.5834605693817139,-1.8532180786132812,-0.3441709876060486,-0.10548143833875656,-0.9950639605522156,-0.167036235332489,-0.18973590433597565,-1.402554988861084,-0.25658008456230164,-0.25575387477874756,-1.6684255599975586,-0.3193235397338867,-0.3396061956882477,-1.9085701704025269,-0.36175957322120667,0.08746875077486038,-0.9204314947128296,-0.23232242465019226,0.13414759933948517,-1.2188057899475098,-0.2958511710166931,0.12429515272378922,-1.429654598236084,-0.31365448236465454,0.07806413620710373,-1.6217191219329834,-0.3225751221179962
F,0.0,0.0,0.0,-0.2481461763381958,-0.022750183939933777,-0.11017416417598724,-0.48972731828689575,-0.12099979817867279,-0.205375537276268,-0.6607866287231445,-0.20545464754104614,-0.30386611819267273,-0.7336257100105286,-0.3927459418773651,-0.3932681381702423,-0.41310742497444153,-0.7858362197875977,-0.09292446821928024,-0.5993808507919312,-0.9587981104850769,-0.2788194417953491,-0.6840221881866455,-0.7644506692886353,-0.4336400628089905,-0.6933635473251343,-0.568465530872345,-0.5148473978042603,-0.2783200144767761,-0.953338623046875,-0.11697618663311005,-0.42338821291923523,-1.3646836280822754,-0.21282333135604858,-0.5143435597419739,-1.6194080114364624,-0.29221364855766296,-0.5877497792243958,-1.8628275394439697,-0.3503570854663849,-0.10304330289363861,-0.9941331744194031,-0.16982610523700714,-0.19023476541042328,-1.4073212146759033,-0.2596557140350342,-0.25795066356658936,-1.6748878955841064,-0.32235994935035706,-0.3406289219856262,-1.9180996417999268,-0.36443084478378296,0.09323929250240326,-0.9203460216522217,-0.23476234078407288,0.13157351315021515,-1.2246832847595215,-0.2977229952812195,0.12196364998817444,-1.4376273155212402,-0.313249796628952,0.07948038727045059,-1.633557677268982,-0.3201308250427246
F,0.0,0.0,0.0,-0.24769406020641327,-0.01752432994544506,-0.11635548621416092,-0.49274942278862,-0.11136884987354279,-0.2162020206451416,-0.6685959696769714,-0.1966046243906021,-0.3187204897403717,-0.7318947911262512,-0.388278603553772,-0.41180598735809326,-0.4177553653717041,-0.7820627689361572,-0.09579084068536758,-0.598347544670105,-0.9610083103179932,-0.2849430441856384,-0.6803449988365173,-0.7678002715110779,-0.44203266501426697,-0.6889689564704895,-0.5705647468566895,-0.5246444940567017,-0.2813630700111389,-0.9522361755371094,-0.11866381019353867,-0.4276309311389923,-1.370308756828308,-0.21596285700798035,-0.5202262997627258,-1.6272175312042236,-0.2974216639995575,-0.5949728488922119,-1.873829960823059,-0.35735735297203064,-0.10341566056013107,-0.9949834942817688,-0.1712670475244522,-0.19319193065166473,-1.4117578268051147,-0.2630321979522705,-0.26242882013320923,-1.6829441785812378,-0.32790109515190125,-0.34579429030418396,-1.9309628009796143,-0.3717493414878845,0.09604417532682419,-0.9230532050132751,-0.23643431067466736,0.13372597098350525,-1.2308833599090576,-0.30049678683280945,0.12587401270866394,-1.444566011428833,-0.317112535238266,0.08549901098012924,-1.6433038711547852,-0.3252496123313904
F,0.0,0.0,0.0,-0.24437479674816132,-0.018693776801228523,-0.11503750830888748,-0.4893698990345001,-0.1116696298122406,-0.2134593278169632,-0.6632285714149475,-0.19070491194725037,-0.3143169581890106,-0.729701042175293,-0.3714870512485504,-0.4058097004890442,-0.42635929584503174,-0.7834531664848328,-0.09515957534313202,-0.6086081862449646,-0.9563997983932495,-0.28512024879455566,-0.6811368465423584,-0.7495543360710144,-0.4445744454860687,-0.682668924331665,-0.5444890856742859,-0.5285367965698242,-0.2894969880580902,-0.9497990608215332,-0.11863074451684952,-0.4357580542564392,-1.3621217012405396,-0.21640850603580475,-0.5278998017311096,-1.6146563291549683,-0.30059465765953064,-0.6024752855300903,-1.8570483922958374,-0.3627709746360779,-0.11107233166694641,-0.9880691170692444,-0.17176441848278046,-0.20153367519378662,-1.4028071165084839,-0.26498255133628845,-0.2699260115623474,-1.670041799545288,-0.33340194821357727,-0.3508451282978058,-1.9166408777236938,-0.3794498145580292,0.08814135193824768,-0.9117074012756348,-0.23699522018432617,0.12304609268903732,-1.220428228378296,-0.3006927967071533,0.11642211675643921,-1.4331860542297363,-0.31792518496513367,0.07874426245689392,-1.6341142654418945,-0.3268837034702301
F,0.0,0.0,0.0,-0.24144896864891052,-0.02004324086010456,-0.1229594275355339,-0.49077993631362915,-0.11604951322078705,-0.22451482713222504,-0.6724365949630737,-0.2001606822013855,-0.3275756537914276,-0.7252891063690186,-0.3903184235095978,-0.4209212362766266,-0.4312954545021057,-0.7840613722801208,-0.09620209783315659,-0.6125712990760803,-0.9555941224098206,-0.29093223810195923,-0.6781306862831116,-0.7428099513053894,-0.4537890553474426,-0.6722346544265747,-0.5328407287597656,-0.5391189455986023,-0.2923230528831482,-0.9493541121482849,-0.1152128055691719,-0.43852129578590393,-1.3600603342056274,-0.2171349674463272,-0.5330772995948792,-1.612574577331543,-0.30499956011772156,-0.6104186177253723,-1.855849027633667,-0.36894285678863525,-0.11154142767190933,-0.9903106093406677,-0.16509473323822021,-0.20451048016548157,-1.4008738994598389,-0.2624356746673584,-0.2765379548072815,-1.6687438488006592,-0.33257806301116943,-0.3590141832828522,-1.9177402257919312,-0.3784652352333069,0.08707930892705917,-0.9180677533149719,-0.2275654375553131,0.11502272635698318,-1.225351095199585,-0.2923469841480255,0.10673496127128601,-1.4373654127120972,-0.3096197247505188,0.07065698504447937,-1.639161467552185,-0.31825169920921326
F,0.0,0.0,0.0,-0.23822487890720367,-0.020964985713362694,-0.13269425928592682,-0.48774999380111694,-0.11122855544090271,-0.23937220871448517,-0.6697335243225098,-0.18689359724521637,-0.34660378098487854,-0.7117559909820557,-0.3694113790988922,-0.4446692168712616,-0.44747382402420044,-0.777397871017456,-0.10346922278404236,-0.6205266714096069,-0.9455745816230774,-0.30140337347984314,-0.6759649515151978,-0.7208723425865173,-0.46841078996658325,-0.6607921123504639,-0.5017871260643005,-0.5563387870788574,-0.3014485836029053,-0.9460509419441223,-0.1188121885061264,-0.44306597113609314,-1.35454261302948,-0.2233009785413742,-0.5377488732337952,-1.610028862953186,-0.31735676527023315,-0.6149892210960388,-1.8598930835723877,-0.3862127661705017,-0.11595294624567032,-0.9904108643531799,-0.1658318042755127,-0.2091161161661148,-1.4013097286224365,-0.26760149002075195,-0.28234460949897766,-1.6707062721252441,-0.3446303904056549,-0.36427947878837585,-1.9233202934265137,-0.39469394087791443,0.08566931635141373,-0.9215548038482666,-0.22569026052951813,0.10799212753772736,-1.2315243482589722,-0.29253655672073364,0.09924734383821487,-1.4427214860916138,-0.31186506152153015,0.06459964066743851,-1.6442080736160278,-0.32217222452163696
F,0.0,0.0,0.0,-0.24128276109695435,-0.002312712138518691,-0.14401695132255554,-0.49547627568244934,-0.08304956555366516,-0.25801631808280945,-0.6742926836013794,-0.1726035177707672,-0.3701181709766388,-0.6929723024368286,-0.36689648032188416,-0.47150880098342896,-0.47211670875549316,-0.760911226272583,-0.111465685069561,-0.628222644329071,-0.9559118151664734,-0.3115187883377075,-0.6536061763763428,-0.7448976635932922,-0.4788569211959839,-0.6129388213157654,-0.5326510667800903,-0.567792534828186,-0.31866878271102905,-0.9396063685417175,-0.12485995888710022,-0.46720758080482483,-1.355496883392334,-0.23334679007530212,-0.5651793479919434,-1.6142698526382446,-0.3332720994949341,-0.6451921463012695,-1.871567964553833,-0.4067498743534088,-0.12537825107574463,-0.991371214389801,-0.17104922235012054,-0.22414939105510712,-1.4086781740188599,-0.2823203206062317,-0.304984986782074,-1.6849290132522583,-0.3685557544231415,-0.391349196434021,-1.9500359296798706,-0.42470401525497437,0.08864551037549973,-0.9306617379188538,-0.22992853820323944,0.1080576628446579,-1.2509135007858276,-0.30621954798698425,0.09667328000068665,-1.4618077278137207,-0.3327677249908447,0.05862045660614967,-1.6670629978179932,-0.3487319350242615
F,0.0,0.0,0.0,-0.24672701954841614,0.012700448743999004,-0.1440899670124054,-0.5121402144432068,-0.07858890295028687,-0.2602723240852356,-0.7025572061538696,-0.18483321368694305,-0.37541547417640686,-0.6699864864349365,-0.3720473051071167,-0.4789011776447296,-0.4818730652332306,-0.7579455375671387,-0.1096634492278099,-0.6363682150840759,-0.9626652002334595,-0.3104676306247711,-0.6346748471260071,-0.7451197504997253,-0.474386990070343,-0.5744311809539795,-0.5326906442642212,-0.5605239868164062,-0.3277272880077362,-0.9362791776657104,-0.12639687955379486,-0.4822181165218353,-1.3562208414077759,-0.23690414428710938,-0.5795837044715881,-1.6203598976135254,-0.3360535204410553,-0.6583768129348755,-1.8848216533660889,-0.4072698950767517,-0.13284072279930115,-0.9917793869972229,-0.17629961669445038,-0.24634231626987457,-1.4131723642349243,-0.2913927435874939,-0.32922717928886414,-1.6925392150878906,-0.3785119652748108,-0.41323813796043396,-1.961769700050354,-0.4335182309150696,0.08336793631315231,-0.9393056035041809,-0.23883214592933655,0.08930257707834244,-1.2637355327606201,-0.3161766529083252,0.0795782208442688,-1.4755704402923584,-0.34219175577163696,0.047850873321294785,-1.6841789484024048,-0.35737213492393494
F,0.0,0.0,0.0,-0.23669977486133575,0.028739847242832184,-0.1360684335231781,-0.5049332976341248,-0.05818143114447594,-0.2505725920200348,-0.6780493259429932,-0.16689321398735046,-0.3656919300556183,-0.607212245464325,-0.3247336447238922,-0.469793438911438,-0.508236825466156,-0.7454692721366882,-0.11192905902862549,-0.6366679072380066,-0.9396984577178955,-0.31654423475265503,-0.5998364686965942,-0.7153297662734985,-0.4796227514743805,-0.5199269652366638,-0.5041681528091431,-0.5634655356407166,-0.3446504771709442,-0.9287027716636658,-0.1368473321199417,-0.49557968974113464,-1.3506722450256348,-0.250581830739975,-0.5848298072814941,-1.6141365766525269,-0.3483196198940277,-0.6593512892723083,-1.8818254470825195,-0.41687682271003723,-0.14319933950901031,-0.9854602813720703,-0.19389300048351288,-0.2586982846260071,-1.407472014427185,-0.3122788667678833,-0.3374153673648834,-1.6814789772033691,-0.39766645431518555,-0.42109477519989014,-1.9491549730300903,-0.4500163495540619,0.07898136228322983,-0.9359334111213684,-0.26253461837768555,0.07361483573913574,-1.260581135749817,-0.33800187706947327,0.06402610242366791,-1.4677685499191284,-0.3583940267562866,0.034931935369968414,-1.6750245094299316,-0.3692621886730194
F,0.0,0.0,0.0,-0.22718995809555054,0.02999238669872284,-0.13883456587791443,-0.4749711751937866,-0.048809099942445755,-0.2545510530471802,-0.631512463092804,-0.13965974748134613,-0.37045490741729736,-0.5892451405525208,-0.3193630874156952,-0.47369372844696045,-0.515603244304657,-0.7303867340087891,-0.1106579601764679,-0.6326634883880615,-0.945872962474823,-0.31380346417427063,-0.5684167742729187,-0.7400851845741272,-0.47582557797431946,-0.47465837001800537,-0.5377128720283508,-0.5583950281143188,-0.3587277829647064,-0.9238156080245972,-0.13371258974075317,-0.5082229971885681,-1.3499351739883423,-0.2445201426744461,-0.5865226984024048,-1.6117960214614868,-0.34259894490242004,-0.6538496613502502,-1.8732324838638306,-0.4123165011405945,-0.16273784637451172,-0.9850068688392639,-0.18940405547618866,-0.2770092487335205,-1.4007747173309326,-0.30235621333122253,-0.35234150290489197,-1.6717369556427002,-0.3843838572502136,-0.4334753751754761,-1.9376665353775024,-0.43656447529792786,0.05747629329562187,-0.940291702747345,-0.257506787776947,0.04839230701327324,-1.2639555931091309,-0.32769009470939636,0.04199624061584473,-1.4711840152740479,-0.3438473343849182,0.01958800107240677,-1.6804317235946655,-0.3529798090457916
F,0.0,0.0,0.0,-0.2120138555765152,0.042552754282951355,-0.15237881243228912,-0.44390228390693665,-0.031042316928505898,-0.27679935097694397,-0.5896874666213989,-0.1258060783147812,-0.39906904101371765,-0.564525842666626,-0.29586026072502136,-0.5074788331985474,-0.5118396282196045,-0.7258402705192566,-0.12680304050445557,-0.6200674176216125,-0.9547569751739502,-0.3338989317417145,-0.5455995798110962,-0.7661691308021545,-0.49589627981185913,-0.4431946873664856,-0.5712442398071289,-0.5780549049377441,-0.36003679037094116,-0.9214168190956116,-0.14616617560386658,-0.5122424364089966,-1.3550604581832886,-0.2605153024196625,-0.5908341407775879,-1.621812343597412,-0.35919538140296936,-0.658140242099762,-1.8849117755889893,-0.4299289584159851,-0.16973581910133362,-0.982679545879364,-0.1991361677646637,-0.2851496636867523,-1.4004160165786743,-0.3125566840171814,-0.35981956124305725,-1.6807117462158203,-0.394088476896286,-0.44261884689331055,-1.9568434953689575,-0.4478535056114197,0.04550773650407791,-0.938487708568573,-0.266215056180954,0.031144781038165092,-1.265087366104126,-0.3361361026763916,0.021567823365330696,-1.4728277921676636,-0.35233086347579956,-0.004411428235471249,-1.6856971979141235,-0.36309683322906494
F,0.0,0.0,0.0,-0.20492377877235413,0.044747453182935715,-0.16107875108718872,-0.4302135109901428,-0.02722579799592495,-0.2902236878871918,-0.5662454962730408,-0.1387469619512558,-0.41511595249176025,-0.5098630785942078,-0.3326200842857361,-0.5241897106170654,-0.505017101764679,-0.7258473634719849,-0.1255585253238678,-0.5953060388565063,-0.9486050605773926,-0.33337724208831787,-0.5119228959083557,-0.7659733295440674,-0.49860772490501404,-0.40590551495552063,-0.5762644410133362,-0.5830159187316895,-0.36242976784706116,-0.9215991497039795,-0.1389232873916626,-0.5062116384506226,-1.3429970741271973,-0.2525574266910553,-0.5846803784370422,-1.6047054529190063,-0.3503422737121582,-0.6508448123931885,-1.862546443939209,-0.4198969900608063,-0.177308589220047,-0.983039379119873,-0.18705162405967712,-0.29088953137397766,-1.396427869796753,-0.2979704439640045,-0.36375048756599426,-1.6725149154663086,-0.37486034631729126,-0.44113463163375854,-1.9424433708190918,-0.424392431974411,0.03419017791748047,-0.9388849139213562,-0.2507224380970001,0.013537805527448654,-1.265322208404541,-0.31815704703330994,0.004535310436040163,-1.4705562591552734,-0.3316238522529602,-0.01594390720129013,-1.6810508966445923,-0.33936023712158203
F,0.0,0.0,0.0,-0.19881093502044678,0.04997275397181511,-0.15622571110725403,-0.41779208183288574,-0.014564527198672295,-0.28415313363075256,-0.537234365940094,-0.1333995908498764,-0.40828800201416016,-0.47951462864875793,-0.3229524791240692,-0.5176791548728943,-0.5053203105926514,-0.7157498002052307,-0.1260702759027481,-0.5893134474754333,-0.9374613165855408,-0.3335772454738617,-0.5043514966964722,-0.7670782804489136,-0.500116765499115,-0.39812707901000977,-0.5846817493438721,-0.585390567779541,-0.3688077926635742,-0.9188377261161804,-0.14042119681835175,-0.5044260621070862,-1.3458809852600098,-0.25312817096710205,-0.5849775671958923,-1.612048864364624,-0.34900692105293274,-0.6567281484603882,-1.8677350282669067,-0.41750210523605347,-0.18993596732616425,-0.9858357906341553,-0.18849357962608337,-0.2950575351715088,-1.4050463438034058,-0.29362812638282776,-0.367157518863678,-1.6798171997070312,-0.3669034242630005,-0.44621971249580383,-1.9448930025100708,-0.414827823638916,0.015526850707828999,-0.9455432295799255,-0.2524496614933014,-0.0009374760556966066,-1.2716985940933228,-0.3137783110141754,-0.011530541814863682,-1.4762998819351196,-0.3243345618247986,-0.03311009332537651,-1.684772253036499,-0.3305642306804657
F,0.0,0.0,0.0,-0.19443827867507935,0.05289745703339577,-0.1557924747467041,-0.41021427512168884,-0.008734097704291344,-0.28590086102485657,-0.5065457224845886,-0.13744455575942993,-0.4109545648097992,-0.4129798114299774,-0.3212738633155823,-0.5227329730987549,-0.5031293630599976,-0.7140750885009766,-0.13216936588287354,-0.5706565380096436,-0.9046005606651306,-0.3351692855358124,-0.48673346638679504,-0.7526143789291382,-0.49920275807380676,-0.38517987728118896,-0.5898656249046326,-0.5840830206871033,-0.3699570596218109,-0.917265772819519,-0.14749683439731598,-0.49892255663871765,-1.3413528203964233,-0.25593510270118713,-0.5768923163414001,-1.6117873191833496,-0.3450673520565033,-0.6437568664550781,-1.868631362915039,-0.40865853428840637,-0.19135326147079468,-0.9842714667320251,-0.19533604383468628,-0.29417935013771057,-1.4034712314605713,-0.2934507131576538,-0.3636334538459778,-1.6749314069747925,-0.35883063077926636,-0.4377189576625824,-1.934621810913086,-0.40177398920059204,0.016385579481720924,-0.9447964429855347,-0.2597676217556,-0.007480664178729057,-1.2715487480163574,-0.3138055205345154,-0.019730815663933754,-1.4692178964614868,-0.3167477250099182,-0.04101238399744034,-1.670697569847107,-0.3179106116294861
F,0.0,0.0,0.0,-0.18709860742092133,0.06379948556423187,-0.18073008954524994,-0.4026479721069336,0.011031383648514748,-0.32130002975463867,-0.47981753945350647,-0.1354529857635498,-0.45004284381866455,-0.3753015100955963,-0.34242963790893555,-0.5643826127052307,-0.518920361995697,-0.6920885443687439,-0.16399958729743958,-0.5565387010574341,-0.8661229014396667,-0.36890867352485657,-0.4648178815841675,-0.73539799451828,-0.5344120860099792,-0.3633148670196533,-0.594831109046936,-0.6223129630088806,-0.3892049193382263,-0.9053851366043091,-0.16969770193099976,-0.5106452107429504,-1.3313840627670288,-0.2792723774909973,-0.5810970067977905,-1.608431100845337,-0.3681352436542511,-0.6375288367271423,-1.8702454566955566,-0.4319436252117157,-0.21356068551540375,-0.9779805541038513,-0.20836828649044037,-0.3114067316055298,-1.4019969701766968,-0.3105245530605316,-0.37428367137908936,-1.673797369003296,-0.37684354186058044,-0.44009652733802795,-1.9316450357437134,-0.4197152256965637,-0.0032833199948072433,-0.9445723295211792,-0.2654014527797699,-0.03136797249317169,-1.2685892581939697,-0.3271971642971039,-0.040601518005132675,-1.4618287086486816,-0.3322925865650177,-0.05743797495961189,-1.657642126083374,-0.3334808349609375
F,0.0,0.0,0.0,-0.18475306034088135,0.06353292614221573,-0.19545206427574158,-0.39480072259902954,0.019156163558363914,-0.3479503095149994,-0.4785730242729187,-0.11252570152282715,-0.48579269647598267,-0.36952269077301025,-0.3194992244243622,-0.6091898083686829,-0.520441472530365,-0.6867573857307434,-0.18093432486057281,-0.5542547702789307,-0.8436126112937927,-0.3935985565185547,-0.4594826102256775,-0.7112452387809753,-0.5658089518547058,-0.3528880476951599,-0.5739565491676331,-0.6583546996116638,-0.39309167861938477,-0.9017540812492371,-0.1797737181186676,-0.5125933885574341,-1.3143949508666992,-0.29536598920822144,-0.5843543410301208,-1.5877516269683838,-0.38991492986679077,-0.6442235112190247,-1.8508402109146118,-0.45901936292648315,-0.219924196600914,-0.9760485887527466,-0.2123340219259262,-0.3170061707496643,-1.3905643224716187,-0.3190789520740509,-0.3826602101325989,-1.6581588983535767,-0.38960880041122437,-0.45147305727005005,-1.9111905097961426,-0.43577349185943604,-0.012642394751310349,-0.9438268542289734,-0.26410144567489624,-0.04102436825633049,-1.264196753501892,-0.32788199186325073,-0.05277586355805397,-1.4544018507003784,-0.33614620566368103,-0.07335197925567627,-1.6462199687957764,-0.34047120809555054
F,0.0,0.0,0.0,-0.1871127337217331,0.06308207660913467,-0.1922990083694458,-0.39337974786758423,0.0161074697971344,-0.34117159247398376,-0.4576890170574188,-0.12597090005874634,-0.4756641983985901,-0.3423280119895935,-0.34052574634552,-0.5960659980773926,-0.5226127505302429,-0.6820945143699646,-0.17849119007587433,-0.5480210185050964,-0.8482730388641357,-0.39028075337409973,-0.44966498017311096,-0.7303764820098877,-0.5621447563171387,-0.3397512137889862,-0.6007237434387207,-0.6542670726776123,-0.39771679043769836,-0.9000952839851379,-0.1779041886329651,-0.5160202980041504,-1.3119014501571655,-0.2898545563220978,-0.584123432636261,-1.5868093967437744,-0.3823601007461548,-0.6400442123413086,-1.8462671041488647,-0.4503576159477234,-0.22634240984916687,-0.9771348237991333,-0.2108658403158188,-0.32451996207237244,-1.3871333599090576,-0.31372132897377014,-0.38733670115470886,-1.6539379358291626,-0.3826698064804077,-0.45349982380867004,-1.9020633697509766,-0.4282916486263275,-0.019156362861394882,-0.9464796185493469,-0.2631673514842987,-0.04988239333033562,-1.2641057968139648,-0.32608896493911743,-0.0618639700114727,-1.453354001045227,-0.33389222621917725,-0.08112487196922302,-1.6403239965438843,-0.33754149079322815
F,0.0,0.0,0.0,-0.18633799254894257,0.05788182094693184,-0.18644121289253235,-0.38749054074287415,0.007121834438294172,-0.3323827087879181,-0.43550679087638855,-0.14430931210517883,-0.46449536085128784,-0.32356253266334534,-0.3568282723426819,-0.5835095643997192,-0.5266631841659546,-0.6829439997673035,-0.17634931206703186,-0.5422713160514832,-0.8409960865974426,-0.3822877109050751,-0.445963978767395,-0.7348854541778564,-0.550373911857605,-0.3381064236164093,-0.6140548586845398,-0.6415495872497559,-0.40706610679626465,-0.8957393169403076,-0.17874044179916382,-0.5234571695327759,-1.3063969612121582,-0.28863605856895447,-0.5904667377471924,-1.583297610282898,-0.37923017144203186,-0.6439953446388245,-1.8424558639526367,-0.44611287117004395,-0.24048571288585663,-0.9704751968383789,-0.21347950398921967,-0.3407565653324127,-1.3780335187911987,-0.3145180344581604,-0.4027790129184723,-1.646439552307129,-0.3838562071323395,-0.46695148944854736,-1.8934277296066284,-0.4304526448249817,-0.03627702221274376,-0.9419275522232056,-0.26713013648986816,-0.07025209069252014,-1.255614995956421,-0.3310784101486206,-0.08437416702508926,-1.4447144269943237,-0.34072670340538025,-0.10538370907306671,-1.630175232887268,-0.3457661271095276
F,0.0,0.0,0.0,-0.18146102130413055,0.05786025896668434,-0.1968294084072113,-0.37977921962738037,0.01435140147805214,-0.34982964396476746,-0.42547088861465454,-0.13016368448734283,-0.4860614240169525,-0.31631898880004883,-0.3499252498149872,-0.6082819700241089,-0.5256509780883789,-0.6804001927375793,-0.19340327382087708,-0.5337912440299988,-0.8386273384094238,-0.40066275000572205,-0.43102261424064636,-0.7208223938941956,-0.568821132183075,-0.3229493200778961,-0.5913025736808777,-0.6605698466300964,-0.4071439802646637,-0.8929458856582642,-0.1920452117919922,-0.5194989442825317,-1.3009158372879028,-0.30411791801452637,-0.5839542746543884,-1.5718194246292114,-0.39778265357017517,-0.635936439037323,-1.8255637884140015,-0.46828019618988037,-0.24231618642807007,-0.9656642079353333,-0.22286950051784515,-0.3431059718132019,-1.3710029125213623,-0.32631587982177734,-0.40542489290237427,-1.6388424634933472,-0.3988040089607239,-0.46999454498291016,-1.8860269784927368,-0.44882696866989136,-0.03850792720913887,-0.9347145557403564,-0.27283987402915955,-0.07374929636716843,-1.2497771978378296,-0.3381320536136627,-0.08726345002651215,-1.4393603801727295,-0.34873533248901367,-0.1087573692202568,-1.6226965188980103,-0.35557791590690613
F,0.0,0.0,0.0,-0.18615928292274475,0.06526888161897659,-0.20413550734519958,-0.384493350982666,0.018880777060985565,-0.35998106002807617,-0.42686977982521057,-0.1355697214603424,-0.49757975339889526,-0.31603705883026123,-0.3595288097858429,-0.6203566789627075,-0.530405580997467,-0.6759355664253235,-0.2012561410665512,-0.5365020632743835,-0.8400546312332153,-0.4157831370830536,-0.42580080032348633,-0.7195512652397156,-0.5883015394210815,-0.3141131103038788,-0.5854566693305969,-0.6810401678085327,-0.41207072138786316,-0.8898436427116394,-0.19589796662330627,-0.5266313552856445,-1.3014979362487793,-0.3113105893135071,-0.5892032980918884,-1.5741314888000488,-0.4055081307888031,-0.6424717903137207,-1.8299634456634521,-0.47524991631507874,-0.24765028059482574,-0.9650546312332153,-0.22360089421272278,-0.3526148200035095,-1.370021939277649,-0.3279458284378052,-0.4157678782939911,-1.6373865604400635,-0.39840298891067505,-0.48189666867256165,-1.885127305984497,-0.44608035683631897,-0.044995516538619995,-0.9378422498703003,-0.2714322507381439,-0.0868556872010231,-1.2515660524368286,-0.3347497582435608,-0.10082635283470154,-1.4377334117889404,-0.3424026072025299,-0.12070008367300034,-1.619059681892395,-0.3466029465198517
